# CMD: bash -lc docker compose logs --since=8h api | tail -n 2000
api-1  | INFO:     172.18.0.1:53572 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53584 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53552 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56162 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56192 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56180 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56164 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58436 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58432 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58450 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58418 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41414 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41422 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41402 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41386 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36482 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36500 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36512 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36480 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50410 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50398 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50402 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50382 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39170 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39180 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39160 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39146 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33892 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33896 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33900 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33878 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42624 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42636 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42640 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42610 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50400 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50404 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50408 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50392 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [HTX RETRY] attempt=1/3 error=htx GET https://api.huobi.pro/v2/reference/currencies
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36300 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36308 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36314 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36284 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36196 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36214 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36208 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36186 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51028 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51012 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51040 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51006 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59822 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59836 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59826 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59818 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54982 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54972 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54976 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54956 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58262 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58264 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58268 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58260 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34944 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34960 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34976 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34942 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45482 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45500 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45472 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45492 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55692 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55694 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55710 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55676 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46904 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46918 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46916 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46888 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48748 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48766 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48760 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48744 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35696 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35700 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35704 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35692 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40074 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40084 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40086 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40068 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57618 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57626 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57638 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57610 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45876 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45894 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45890 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45874 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43960 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43934 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43974 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43932 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33746 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33740 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33744 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33732 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57666 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57658 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57680 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57646 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54972 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54986 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54980 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54970 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35246 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35238 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35258 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35272 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51296 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51312 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51320 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51288 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50094 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50088 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50090 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50076 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51550 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51566 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51578 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51546 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59794 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59808 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59796 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59790 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42378 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42382 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42390 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42376 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42364 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42228 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42214 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42216 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42202 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42200 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47288 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47304 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47314 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47282 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47274 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42190 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42194 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42210 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42182 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42178 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35040 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35068 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35056 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35028 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35020 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58524 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58508 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58540 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58494 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [HTX RETRY] attempt=1/3 error=htx GET https://api.hbdm.vn/linear-swap-api/v1/swap_contract_info?business_type=all
api-1  | INFO:     172.18.0.1:58480 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44258 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44274 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44282 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44250 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44234 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35892 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35916 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35886 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35904 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35882 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42658 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42670 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42662 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42644 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42640 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57106 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57094 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57120 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57082 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57078 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56642 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56632 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56618 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56602 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56596 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43626 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43638 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43620 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43616 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43610 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55482 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55486 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55500 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55468 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55452 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38058 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38084 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38074 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38060 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38046 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34322 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34334 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34306 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34326 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34298 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59598 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59594 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59588 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59572 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59562 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42042 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42054 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42068 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42026 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42012 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37014 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37020 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37028 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37006 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36996 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50144 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50174 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50158 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50138 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50132 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54946 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54968 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54956 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54944 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54932 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47664 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47666 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47662 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47646 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47632 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59102 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59104 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59110 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59096 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59088 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35450 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35460 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35472 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35448 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35436 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60542 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60544 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60550 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
